layers_0,layers_1,layers_2,layers_3,layers_4,layers_5,flags,count_pkt,applications,length_total,time_diff,rate,rolling_rate_byte_sec,rolling_rate_byte_min,rolling_rate_packet_sec,rolling_rate_packet_min,header_length,payload_length
0,0,0,1.0,0.0,0,0.0,0.0,0,0.082040908069229,0.2147753866069751,0.7409736952827574,0.7334870310399683,0.7368941683028025,0.6557700016893424,0.6919824414417646,0.8333333333333334,0.0235387893872106
0,0,0,1.0,0.0,0,0.0,0.0,0,0.082040908069229,0.2167158204712514,0.7386334670966873,0.7350362337821074,0.7372754948811323,0.6568954291619022,0.692198390331901,0.8333333333333334,0.0235387893872106
0,0,0,1.0,0.0,0,0.0,0.0,0,0.082040908069229,0.2141582667862328,0.741717962441392,0.7365619200144516,0.7376551415132616,0.6580116693689623,0.6924139194960388,0.8333333333333334,0.0235387893872106
0,0,0,0.0,0.0,0,0.0,0.0,0,0.0017981568891885,0.1876505952479576,0.7736871015205478,0.7366478926109254,0.7376766565264185,0.6591188710946088,0.6926290305626025,0.8333333333333334,0.0008296325215948
0,0,0,0.0,0.0,0,0.0,0.0,0,0.0017981568891885,0.1338615550187019,0.7043433319768546,0.7367337917323805,0.7376981661693456,0.6602171795376911,0.6928437251505581,0.8333333333333334,0.0008296325215948
0,0,0,1.0,0.0,0,0.0,0.0,0,0.082040908069229,0.1982311007210109,0.6267115054300444,0.7382341160989413,0.7380759593377685,0.661306736426096,0.6930580048694864,0.8333333333333334,0.0235387893872106
0,0,0,1.0,0.0,0,0.0,0.0,0,0.082040908069229,0.212163963986629,0.7441231583664444,0.7397123739271098,0.7384521034815784,0.662387680126503,0.6932718713196548,0.8333333333333334,0.0235387893872106
0,0,0,0.0,0.0,0,0.0,0.0,0,0.0013486176668914,0.2912175344780942,0.6487819064539065,0.739787946783577,0.7384714377095563,0.6634601457498378,0.6934853260920902,0.8333333333333334,0.0006994940868348
0,0,0,0.0,0.0,0,0.0,0.0,0,0.0017981568891885,0.1216590280169406,0.7144910142122566,0.7398712048914745,0.7384927499084856,0.6645242652526211,0.6936983707686488,0.8333333333333334,0.0008296325215948
0,0,0,0.0,0.0,0,0.0,0.0,0,0.0017981568891885,0.0726270303178856,0.7781942182676306,0.739954394089029,0.738514056837942,0.6655801675344041,0.6939110069220871,0.8333333333333334,0.0008296325215948
0,0,0,1.0,0.0,0,0.0,0.0,0,0.082040908069229,0.1967983007279309,0.6284395101770948,0.7414077465778797,0.7388882977267821,0.6666279785314713,0.6941232361161312,0.8333333333333334,0.0235387893872106
0,0,0,1.0,0.0,0,0.0,0.0,0,0.082040908069229,0.217005919697751,0.7382835977199927,0.7428403830931377,0.739260920389451,0.6676678213069801,0.6943350599055466,0.8333333333333334,0.0235387893872106
0,0,0,0.0,0.0,0,0.0,0.0,0,0.0013486176668914,0.2927142768926365,0.6469767850064387,0.7429136410822413,0.7392800740205079,0.6686998161376986,0.6945464798362053,0.8333333333333334,0.0006994940868348
0,0,0,1.0,0.0,0,0.0,0.0,0,0.082040908069229,0.2006178337111319,0.6192640518169814,0.7443251219482209,0.7396510101136061,0.6697240805974953,0.6947574974451544,0.8333333333333334,0.0235387893872106
0,0,0,0.0,0.0,0,0.0,0.0,0,0.0013486176668914,0.2082030395824932,0.7489001657688108,0.7443973061054818,0.7396700772472673,0.6707407296377242,0.6949681142606828,0.8333333333333334,0.0006994940868348
0,0,0,0.0,0.0,0,0.0,0.0,0,0.0013486176668914,0.3400019135456167,0.4511621863922995,0.7444694384587872,0.7396891401630625,0.6717498756646443,0.695178331802388,0.8333333333333334,0.0006994940868348
0,0,0,0.0,0.0,0,0.0,0.0,0,0.0013486176668914,0.1642858338735167,0.6630816596425295,0.7445415190824388,0.7397081988628573,0.6727516286140023,0.6953881515812411,0.8333333333333334,0.0006994940868348
0,0,0,0.0,0.0,0,0.0,0.0,0,0.0013486176668914,0.0726270303178856,0.7736252445239068,0.7446135480505794,0.7397272533485162,0.6737460960229045,0.695597575099653,0.8333333333333334,0.0006994940868348
0,0,0,0.0,0.0,0,0.0,0.0,0,0.0013486176668914,0.0583590915985241,0.7908328561631831,0.7446855254371926,0.7397463036219023,0.6747333830990921,0.6958066038515379,0.8333333333333334,0.0006994940868348
0,0,0,0.0,0.0,0,0.0,0.0,0,0.0013486176668914,0.0695213259712038,0.777370827913019,0.7447574513161023,0.7397653496848776,0.6757135927877359,0.696015239322378,0.8333333333333334,0.0006994940868348
0,0,0,0.0,0.0,0,0.0,0.0,0,0.0013486176668914,0.2233875431796704,0.5918030201024227,0.744829325760975,0.739784391539303,0.6766868258358507,0.6962234829892864,0.8333333333333334,0.0006994940868348
0,0,0,0.0,0.0,0,0.0,0.0,0,0.0013486176668914,0.0912347491621259,0.7511837128028579,0.7449011488453187,0.7398034291870376,0.677653180854437,0.6964313363210702,0.8333333333333334,0.0006994940868348
0,0,0,0.0,0.0,0,0.0,0.0,0,0.0013486176668914,0.3150721004213596,0.4812283754136909,0.7449729206424842,0.7398224626299399,0.6786127543784395,0.6966388007782925,0.8333333333333334,0.0006994940868348
0,0,0,1.0,1.0,0,0.0,0.0,0,0.082040908069229,0.3846904411275416,0.3972663264165799,0.7463559729146285,0.7401910763436447,0.6795656409246176,0.696845877813334,0.8333333333333334,0.0235387893872106
0,0,0,1.0,1.0,0,0.0,0.0,0,0.082040908069229,0.4310137393330155,0.4801830044608746,0.7477202519365029,0.7405581200273781,0.6805119330474134,0.6970525688704533,0.8333333333333334,0.0235387893872106
0,0,0,1.0,1.0,0,0.0,0.0,0,0.082040908069229,0.1181292692767538,0.8575321475002206,0.7490662605384342,0.7409236069988392,0.6814517213929,0.6972588753858492,0.8333333333333334,0.0235387893872106
0,0,0,1.0,1.0,0,0.0,0.0,0,0.082040908069229,0.0537890402292557,0.9351286171801088,0.750394481615417,0.7412875504069922,0.6823850947508873,0.6974647987877184,0.8333333333333334,0.0235387893872106
0,0,0,1.0,1.0,0,0.0,0.0,0,0.082040908069229,0.0583590915985241,0.9296169822704914,0.7517053791671984,0.7416499632349051,0.6833121401052632,0.6976703404963163,0.8333333333333334,0.0235387893872106
0,0,0,1.0,1.0,0,0.0,0.0,0,0.082040908069229,0.0355526217380398,0.957122348248096,0.7529993992714038,0.7420108583025287,0.6842329426826381,0.6978755019240149,0.8333333333333334,0.0235387893872106
0,0,0,1.0,1.0,0,0.0,0.0,0,0.082040908069229,0.0537890402292557,0.9351286171801088,0.7542769709948133,0.7423702482694179,0.6851475859993642,0.6980802844753622,0.8333333333333334,0.0235387893872106
0,0,0,1.0,1.0,0,0.0,0.0,0,0.082040908069229,0.0537890402292557,0.9351286171801088,0.7555385072474449,0.7427281456373963,0.6860561519069905,0.698284689547138,0.8333333333333334,0.0235387893872106
0,0,0,1.0,1.0,0,0.0,0.0,0,0.082040908069229,0.0537890402292557,0.9351286171801088,0.7567844055836974,0.7430845627531656,0.6869587206362202,0.6984887185284129,0.8333333333333334,0.0235387893872106
0,0,0,1.0,1.0,0,0.0,0.0,0,0.082040908069229,0.0268945201146278,0.9675643085900544,0.7580150489544478,0.7434395118108612,0.687855370839424,0.6986923728006043,0.8333333333333334,0.0235387893872106
0,0,0,1.0,1.0,0,0.0,0.0,0,0.082040908069229,0.0583590915985241,0.9296169822704914,0.7592308064136557,0.7437930048545558,0.6887461796317713,0.6988956537375317,0.8333333333333334,0.0235387893872106
0,0,0,1.0,1.0,0,0.0,0.0,0,0.082040908069229,0.0537890402292557,0.9351286171801088,0.7604320337827425,0.7441450537807118,0.6896312226310283,0.699098562705474,0.8333333333333334,0.0235387893872106
0,0,0,1.0,1.0,0,0.0,0.0,0,0.082040908069229,0.0268945201146278,0.9675643085900544,0.7616190742757365,0.7444956703405828,0.6905105739960771,0.6993011010632229,0.8333333333333334,0.0235387893872106
0,0,0,1.0,1.0,0,0.0,0.0,0,0.082040908069229,0.0583590915985241,0.9296169822704914,0.7627922590879308,0.7448448661425681,0.6913843064642042,0.6995032701621384,0.8333333333333334,0.0235387893872106
0,0,0,1.0,1.0,0,0.0,0.0,0,0.082040908069229,0.0624471418526677,0.9246866568381508,0.7639519079505795,0.7451926526545185,0.6922524913872058,0.699705071346203,0.8333333333333334,0.0235387893872106
0,0,0,1.0,1.0,0,0.0,0.0,0,0.082040908069229,0.0486079433055499,0.9413771934798932,0.7650983296539602,0.7455390412059959,0.6931151987663519,0.6999065059520748,0.8333333333333334,0.0235387893872106
0,0,0,1.0,1.0,0,0.0,0.0,0,0.082040908069229,0.0268945201146278,0.9675643085900544,0.7662318225409381,0.7458840429904885,0.6939724972862575,0.7001075753091409,0.8333333333333334,0.0235387893872106
0,0,0,1.0,1.0,0,0.0,0.0,0,0.082040908069229,0.0537890402292557,0.9351286171801088,0.7673526749730101,0.7462276690675804,0.6948244543476957,0.70030828073957,0.8333333333333334,0.0235387893872106
0,0,0,1.0,1.0,0,0.0,0.0,0,0.082040908069229,0.0268945201146278,0.9675643085900544,0.7684611657706488,0.7465699303650796,0.6956711360993972,0.7005086235583645,0.8333333333333334,0.0235387893872106
0,0,0,1.0,1.0,0,0.0,0.0,0,0.082040908069229,0.0583590915985241,0.9296169822704914,0.7695575646296259,0.7469108376811024,0.6965126074688697,0.7007086050734125,0.8333333333333334,0.0235387893872106
0,0,0,1.0,1.0,0,0.0,0.0,0,0.082040908069229,0.0537890402292557,0.9351286171801088,0.7706421325148742,0.747250401686119,0.6973489321922751,0.7009082265855384,0.8333333333333334,0.0235387893872106
0,0,0,1.0,1.0,0,0.0,0.0,0,0.082040908069229,0.0355526217380398,0.957122348248096,0.7717151220333254,0.747588632924956,0.6981801728433996,0.7011074893885545,0.8333333333333334,0.0235387893872106
0,0,0,1.0,1.0,0,0.0,0.0,0,0.082040908069229,0.0537890402292557,0.9351286171801088,0.7727767777870546,0.7479255418187619,0.6990063908617474,0.7013063947693106,0.8333333333333334,0.0235387893872106
0,0,0,1.0,1.0,0,0.0,0.0,0,0.082040908069229,0.0268945201146278,0.9675643085900544,0.7738273367079701,0.7482611386669336,0.6998276465797911,0.701504944007744,0.8333333333333334,0.0235387893872106
