time,device_address,physical_payload,gateway,crc_status,frequency,spreading_factor,bandwidth,code_rate,rssi,snr,size,mtype,fcnt,fport,payload_length,header_length,length_total,timestamps,time_diff,rate,rolling_rate_byte_sec,rolling_rate_byte_min,rolling_rate_packet_sec,rolling_rate_packet_min
2020-04-25 04:50:09.059485+00:00,04a0467d,QH1GoASA6AQBXef6JQs2t9puNkE95v75WZLT5tGqg7Zs,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-108,-6.2,-1,10,1256,1.0,44,9,60,1587790209.059485,17.7954158782959,2.4725468795401637,60.0,212.0,1.0,4.0
2020-04-25 04:50:13.408852+00:00,26012682,QIImASYAwXsBFe53cVbyP9ZQGw==,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-78,9.5,-1,10,31681,1.0,28,9,44,1587790213.408852,4.349366903305054,13.795111181447217,44.0,256.0,1.0,5.0
2020-04-25 04:50:35.553414+00:00,26012682,QIImASYAwnsBKEMmpOVVMuyLOw==,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-77,10.5,-1,10,31682,1.0,28,9,44,1587790235.553414,22.144562005996704,1.98694379180247,44.0,192.0,1.0,4.0
2020-04-25 04:50:57.697759+00:00,26012682,QIImASYAw3sBz0thFHTNbllA6Q==,0000024b0b031c97,1,867900000,7.0,125.0,4/5,-76,10.0,-1,10,31683,1.0,28,9,44,1587790257.697759,22.14434504508972,1.986963259035586,44.0,192.0,1.0,4.0
2020-04-25 04:51:19.842270+00:00,26012682,QIImASYAxHsBrjuejr86OL6j2A==,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-78,7.2,-1,10,31684,1.0,28,9,44,1587790279.84227,22.144510984420776,1.9869483697768315,44.0,132.0,1.0,3.0
2020-04-25 04:51:41.986821+00:00,26012682,QIImASYAxXsBMQ4Gs97/71W6vg==,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-78,10.0,-1,10,31685,1.0,28,9,44,1587790301.9868212,22.144551277160645,1.9869447544588783,44.0,132.0,1.0,3.0
2020-04-25 04:52:04.131439+00:00,26012682,QIImASYAxnsB8OZRpvhnAS8xBQ==,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-77,9.2,-1,10,31686,1.0,28,9,44,1587790324.1314392,22.144618034362797,1.986938764611936,44.0,132.0,1.0,3.0
2020-04-25 04:52:26.275885+00:00,26012682,QIImASYAx3sBVG9c3sAbRcdtKQ==,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-78,7.8,-1,10,31687,1.0,28,9,44,1587790346.275885,22.14444589614868,1.9869542099336248,44.0,132.0,1.0,3.0
2020-04-25 04:52:26.902886+00:00,27008243,QEOCACeA7QIBoM7UWTt1MKmqtYGuD1rFRhmz9GSTrUjLtQ5Q,0000024b0b031c97,1,868100000,11.0,125.0,4/5,-80,7.2,-1,10,749,1.0,48,9,64,1587790346.902886,0.6270008087158203,70.17534808307147,108.0,196.0,2.0,4.0
2020-04-25 04:52:48.420560+00:00,26012682,QIImASYAyHsBELDXeZpnF/A3sg==,0000024b0b031c97,1,867500000,7.0,125.0,4/5,-76,7.8,-1,10,31688,1.0,28,9,44,1587790368.42056,21.5176739692688,2.97429917803401,44.0,196.0,1.0,4.0
2020-04-25 04:53:10.565087+00:00,26012682,QIImASYAyXsBBYfnm2ufaMygJw==,0000024b0b031c97,1,867100000,7.0,125.0,4/5,-77,9.0,-1,10,31689,1.0,28,9,44,1587790390.565087,22.144527196884155,1.9869469150911028,44.0,196.0,1.0,4.0
2020-04-25 04:53:24.064497+00:00,26011498,QJgUASYAIRUBkAtw+1qunDGZiGpZ,0000024b0b031c97,1,867900000,7.0,125.0,4/5,-100,0.2,-1,10,5409,1.0,28,9,44,1587790404.064497,13.499409914016724,3.2594017279461878,44.0,240.0,1.0,5.0
2020-04-25 04:53:32.709631+00:00,26012682,QIImASYAynsBSf+BbXcc/jWOxw==,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-77,8.8,-1,10,31690,1.0,28,9,44,1587790412.709631,8.645133972167969,5.089568321515089,44.0,176.0,1.0,4.0
2020-04-25 04:53:54.854246+00:00,26012682,QIImASYAy3sBiMR6xi089bLp4g==,0000024b0b031c97,1,867300000,7.0,125.0,4/5,-77,9.2,-1,10,31691,1.0,28,9,44,1587790434.854246,22.144614934921265,1.9869390427111728,44.0,176.0,1.0,4.0
2020-04-25 04:54:16.998911+00:00,26012682,QIImASYAzHsBPmCMjsTvN5kKKQ==,0000024b0b031c97,1,867900000,7.0,125.0,4/5,-79,11.0,-1,10,31692,1.0,28,9,44,1587790456.998911,22.14466500282288,1.986934550348408,44.0,176.0,1.0,4.0
2020-04-25 04:54:39.143407+00:00,26012682,QIImASYAzXsBbXqy1Xh38oAQTA==,0000024b0b031c97,1,867100000,7.0,125.0,4/5,-79,10.0,-1,10,31693,1.0,28,9,44,1587790479.143407,22.144496202468872,1.9869496961097932,44.0,132.0,1.0,3.0
2020-04-25 04:55:01.288072+00:00,26012682,QIImASYAznsBxGRQm/OxfJvzYw==,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-78,9.0,-1,10,31694,1.0,28,9,44,1587790501.288072,22.144664764404297,1.9869345717405635,44.0,132.0,1.0,3.0
2020-04-25 04:55:23.432896+00:00,26012682,QIImASYAz3sBwdQWY0UBGlBROA==,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-77,10.5,-1,10,31695,1.0,28,9,44,1587790523.432896,22.144824028015137,1.986920281883304,44.0,132.0,1.0,3.0
2020-04-25 04:55:29.751199+00:00,27008243,QEOCACeA7gIBWreFDscUzI+o+tFgyDwp9mOFTSIIwu+Dkr9t,0000024b0b031c97,1,867300000,11.0,125.0,4/5,-101,6.8,-1,10,750,1.0,48,9,64,1587790529.751199,6.318303108215332,6.963895091197712,64.0,196.0,1.0,4.0
2020-04-25 04:55:45.577377+00:00,26012682,QIImASYA0HsBxzQb9LXBDUxhFg==,0000024b0b031c97,1,867900000,7.0,125.0,4/5,-78,10.8,-1,10,31696,1.0,28,9,44,1587790545.577377,15.826178073883057,4.043932761354124,44.0,196.0,1.0,4.0
2020-04-25 04:56:07.721856+00:00,26012682,QIImASYA0XsB3I3RrEqcZKL97Q==,0000024b0b031c97,1,867700000,7.0,125.0,4/5,-78,10.0,-1,10,31697,1.0,28,9,44,1587790567.721856,22.144479036331177,1.9869512363696489,44.0,196.0,1.0,4.0
2020-04-25 04:56:29.866352+00:00,26012682,QIImASYA0nsBLvphn0swJDl11g==,0000024b0b031c97,1,867500000,7.0,125.0,4/5,-75,6.5,-1,10,31698,1.0,28,9,44,1587790589.866352,22.144495964050293,1.986949717502275,44.0,132.0,1.0,3.0
2020-04-25 04:56:52.011025+00:00,26012682,QIImASYA03sBk3C06Ngr/PLpag==,0000024b0b031c97,1,867300000,7.0,125.0,4/5,-77,9.0,-1,10,31699,1.0,28,9,44,1587790612.011025,22.144672870635983,1.9869338444075348,44.0,132.0,1.0,3.0
2020-04-25 04:57:14.155553+00:00,26012682,QIImASYA1HsBW9lhhKFqZ/frpg==,0000024b0b031c97,1,867700000,7.0,125.0,4/5,-77,9.5,-1,10,31700,1.0,28,9,44,1587790634.155553,22.14452815055847,1.9869468295214203,44.0,132.0,1.0,3.0
2020-04-25 04:57:36.300137+00:00,26012682,QIImASYA1XsBnltw2DmNA1oQlg==,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-75,6.2,-1,10,31701,1.0,28,9,44,1587790656.300137,22.14458394050598,1.9869418237078265,44.0,132.0,1.0,3.0
2020-04-25 04:57:58.445097+00:00,26012682,QIImASYA1nsBpL1GXdS0oo6f3Q==,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-77,9.8,-1,10,31702,1.0,28,9,44,1587790678.445097,22.144959926605225,1.9869080886047512,44.0,132.0,1.0,3.0
2020-04-25 04:58:20.589489+00:00,26012682,QIImASYA13sBxH+MB7CT4duS7w==,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-77,7.8,-1,10,31703,1.0,28,9,44,1587790700.589489,22.144392013549805,1.986959044668153,44.0,132.0,1.0,3.0
2020-04-25 04:58:27.068079+00:00,27008243,QEOCACeA7wIB4N51NoVVyrenct8hHQ8/8uPYCMcSAB9bD1W7,0000024b0b031c97,1,868500000,11.0,125.0,4/5,-81,7.5,-1,10,751,1.0,48,9,64,1587790707.068079,6.47859001159668,6.791601246758936,64.0,196.0,1.0,4.0
2020-04-25 04:58:42.734217+00:00,26012682,QIImASYA2HsBNTHuNtiJoLF07Q==,0000024b0b031c97,1,867500000,7.0,125.0,4/5,-78,7.0,-1,10,31704,1.0,28,9,44,1587790722.734217,15.66613793373108,4.0852442555226265,44.0,196.0,1.0,4.0
2020-04-25 04:59:04.878882+00:00,26012682,QIImASYA2XsBGlmRUzvXpMBT+w==,0000024b0b031c97,1,867300000,7.0,125.0,4/5,-76,8.8,-1,10,31705,1.0,28,9,44,1587790744.878882,22.14466500282288,1.986934550348408,44.0,196.0,1.0,4.0
2020-04-25 04:59:27.023451+00:00,26012682,QIImASYA2nsBjr5QO3GWul0chg==,0000024b0b031c97,1,867700000,7.0,125.0,4/5,-78,10.2,-1,10,31706,1.0,28,9,44,1587790767.0234509,22.144568920135494,1.9869431714243897,44.0,132.0,1.0,3.0
2020-04-25 04:59:49.167945+00:00,26012682,QIImASYA23sBQG7WH4tEY5MNWg==,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-77,8.0,-1,10,31707,1.0,28,9,44,1587790789.167945,22.14449405670166,1.9869498886421448,44.0,132.0,1.0,3.0
2020-04-25 05:00:11.312587+00:00,26012682,QIImASYA3HsBdKacr1xgISVFtA==,0000024b0b031c97,1,867500000,7.0,125.0,4/5,-77,7.2,-1,10,31708,1.0,28,9,44,1587790811.312587,22.14464211463928,1.9869366039974368,44.0,132.0,1.0,3.0
2020-04-25 05:00:16.780321+00:00,26012dc5,QMUtASYA6xwBjcpzaUo7Gh6FdUQkXaW45xv2mN1Yexu9mDrvO8MLVO4Wsatcyou71P80JfGk3UjO+8S+mNY=,0000024b0b031c97,1,868500000,12.0,125.0,4/5,-102,-5.0,-1,10,7403,1.0,84,9,100,1587790816.7803211,5.467734098434448,8.047209174381454,100.0,232.0,1.0,4.0
2020-04-25 05:00:33.457002+00:00,26012682,QIImASYA3XsBBFbiL8vS2VpuCA==,0000024b0b031c97,1,867100000,7.0,125.0,4/5,-78,8.8,-1,10,31709,1.0,28,9,44,1587790833.457002,16.67668080329895,5.996397075622997,44.0,232.0,1.0,4.0
2020-04-25 05:00:55.601730+00:00,26012682,QIImASYA3nsBJdWkOl8ExCPFCQ==,0000024b0b031c97,1,867700000,7.0,125.0,4/5,-78,9.5,-1,10,31710,1.0,28,9,44,1587790855.60173,22.144728183746334,1.986928881443434,44.0,232.0,1.0,4.0
2020-04-25 05:01:17.746115+00:00,26012682,QIImASYA33sBPPgmEkrePOgq4w==,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-77,10.0,-1,10,31711,1.0,28,9,44,1587790877.746115,22.14438486099243,1.9869596864488417,44.0,132.0,1.0,3.0
2020-04-25 05:01:31.440143+00:00,260122da,QNoiASYA5RwBVS5bBpNea/BKklnVlxiqfd4qlEJ14uVq8+LoTXp/1wYFgpzc064lSm4+k+PiAVGHcq0MIug=,0000024b0b031c97,1,867300000,12.0,125.0,4/5,-104,-19.5,-1,10,7397,1.0,84,9,100,1587790891.440143,13.69402813911438,3.2130794206799087,100.0,232.0,1.0,4.0
2020-04-25 05:01:32.390285+00:00,27008243,QEOCACeA8AIBQHp5Zg7dJ9XfHgudVNS0UbKne6V0leZpyKt4,0000024b0b031c97,1,868100000,11.0,125.0,4/5,-93,7.5,-1,10,752,1.0,48,9,64,1587790892.390285,0.9501419067382812,105.24743650481383,64.0,296.0,1.0,5.0
2020-04-25 05:01:34.265629+00:00,04a046ce,QM5GoASAYwIBzKsSEBPIzKTENCGFwDOsldUDk9qMzYtZ,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-97,3.2,-1,10,611,1.0,44,9,60,1587790894.2656288,1.8753437995910645,34.1270758001577,60.0,312.0,1.0,5.0
2020-04-25 05:01:39.890875+00:00,26012682,QIImASYA4HsBzc5cyupA9jNICg==,0000024b0b031c97,1,867100000,7.0,125.0,4/5,-79,10.5,-1,10,31712,1.0,28,9,44,1587790899.8908749,5.625246047973633,10.666200107213736,44.0,356.0,1.0,6.0
2020-04-25 05:02:02.035508+00:00,26012682,QIImASYA4XsBT4yQsWmeMx0+8w==,0000024b0b031c97,1,867500000,7.0,125.0,4/5,-75,6.0,-1,10,31713,1.0,28,9,44,1587790922.035508,22.14463305473328,1.9869374169013505,44.0,356.0,1.0,6.0
2020-04-25 05:02:24.179961+00:00,26012682,QIImASYA4nsBLxxYMOECPBfSkg==,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-78,7.2,-1,10,31714,1.0,28,9,44,1587790944.1799612,22.144453287124637,1.9869535467639088,44.0,356.0,1.0,6.0
2020-04-25 05:02:46.324716+00:00,26012682,QIImASYA43sBFeWcqvd7SIUmjw==,0000024b0b031c97,1,867700000,7.0,125.0,4/5,-78,10.5,-1,10,31715,1.0,28,9,44,1587790966.324716,22.1447548866272,1.986926485538604,44.0,132.0,1.0,3.0
2020-04-25 05:03:08.469474+00:00,26012682,QIImASYA5HsBDk/nNs9QTkD2WA==,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-77,8.8,-1,10,31716,1.0,28,9,44,1587790988.469474,22.14475798606873,1.9869262074428815,44.0,132.0,1.0,3.0
2020-04-25 05:03:22.246069+00:00,04a04454,QFREoASArAMBalD9zN+fGh0ao2uATGMwngDxotsfFpjn,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-90,7.0,-1,10,940,1.0,44,9,60,1587791002.246069,13.776594877243042,3.1938225949201486,60.0,192.0,1.0,4.0
2020-04-25 05:03:24.346878+00:00,04a04454,QFREoASArAMBalD9zN+fGh0ao2uATGMwngDxotsfFpjn,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-92,5.5,-1,10,940,1.0,44,9,60,1587791004.346878,2.100809097290039,28.56042468465965,60.0,208.0,1.0,4.0
2020-04-25 05:03:30.614162+00:00,26012682,QIImASYA5XsBTBigcuTNZNvt7w==,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-77,5.0,-1,10,31717,1.0,28,9,44,1587791010.614162,6.267283916473389,9.573525118638967,44.0,252.0,1.0,5.0
2020-04-25 05:03:52.758821+00:00,26012682,QIImASYA5nsBRtF5S0odMQpA9Q==,0000024b0b031c97,1,867900000,7.0,125.0,4/5,-77,8.8,-1,10,31718,1.0,28,9,44,1587791032.758821,22.1446590423584,1.9869350851524337,44.0,252.0,1.0,5.0
2020-04-25 05:04:04.449518+00:00,04a04666,QGZGoASASwEBLdd+EWLM2f3kbItsRMdVyqjOInGkEQZV,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-98,-4.0,-1,10,331,1.0,44,9,60,1587791044.449518,11.690696954727173,3.763676380492307,60.0,312.0,1.0,6.0
2020-04-25 05:04:05.085773+00:00,04a04656,QFZGoASAJAIBUfw38Il7aokQNPfsN9MzZK8Kr5pjOoNs,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-103,2.0,-1,10,548,1.0,44,9,60,1587791045.085773,0.6362550258636475,94.301809119003,60.0,372.0,1.0,7.0
2020-04-25 05:04:12.352605+00:00,04a04668,QGhGoASAggIB6MUCRjHsCtxxF3KE76z6x4g2ZNW14efV,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-97,1.8,-1,10,642,1.0,44,9,60,1587791052.3526049,7.266831874847412,8.256693017445084,60.0,388.0,1.0,7.0
2020-04-25 05:04:14.903420+00:00,26012682,QIImASYA53sByweElm8wzcjq2w==,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-77,9.2,-1,10,31719,1.0,28,9,44,1587791054.90342,2.5508151054382324,23.52189301062334,44.0,432.0,1.0,8.0
2020-04-25 05:04:26.745393+00:00,27008243,QEOCACeA8QIBrKMqagTve+z3lBnZPNdygKxJzOmaI/8Q/ffc,0000024b0b031c97,1,867500000,11.0,125.0,4/5,-81,6.5,-1,10,753,1.0,48,9,64,1587791066.7453928,11.841972827911375,3.715597108641608,64.0,376.0,1.0,7.0
2020-04-25 05:04:37.047884+00:00,26012682,QIImASYA6HsBwWkyYpOHjT6T2g==,0000024b0b031c97,1,867500000,7.0,125.0,4/5,-76,7.0,-1,10,31720,1.0,28,9,44,1587791077.047884,10.302491188049316,6.212089758857423,44.0,376.0,1.0,7.0
2020-04-25 05:04:59.192364+00:00,26012682,QIImASYA6XsBA57GA69hATy7Rw==,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-75,9.2,-1,10,31721,1.0,28,9,44,1587791099.192364,22.144479990005493,1.986951150799594,44.0,376.0,1.0,7.0
2020-04-25 05:05:21.337124+00:00,26012682,QIImASYA6nsBpIQDlaOrtHHBvQ==,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-75,9.5,-1,10,31722,1.0,28,9,44,1587791121.337124,22.144760131835938,1.98692601491512,44.0,196.0,1.0,4.0
2020-04-25 05:05:43.481619+00:00,26012682,QIImASYA63sBL5p0arFgViYl7A==,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-77,10.8,-1,10,31723,1.0,28,9,44,1587791143.481619,22.1444947719574,1.9869498244646904,44.0,132.0,1.0,3.0
2020-04-25 05:05:46.683355+00:00,2601279f,QJ8nASYA7hwBIZhsAZcCRIZeMZzN1v+QwLz6Od+rOkIwgbxj/2VomHtRfcGorubUm43sYBGlqJshUvTZbWc=,0000024b0b031c97,1,867100000,12.0,125.0,4/5,-106,0.0,-1,10,7406,1.0,84,9,100,1587791146.6833549,3.2017359733581543,13.742544783869365,100.0,232.0,1.0,4.0
2020-04-25 05:06:05.626213+00:00,26012682,QIImASYA7HsBFYpakkknhoSGlg==,0000024b0b031c97,1,867300000,7.0,125.0,4/5,-79,9.2,-1,10,31724,1.0,28,9,44,1587791165.626213,18.94285821914673,5.279034390856801,44.0,232.0,1.0,4.0
2020-04-25 05:06:16.570394+00:00,2601242c,QCwkASYA7RwBBEvVLcbLjRN/N2qDc2ydhNs/ULAsWbgSaKMSHav56fJiHgTExRxpNhTenoQQvqBp1y3BKVQ=,0000024b0b031c97,1,867700000,12.0,125.0,4/5,-104,-2.8,-1,10,7405,1.0,84,9,100,1587791176.570394,10.944180965423584,4.020401356575798,100.0,332.0,1.0,5.0
2020-04-25 05:06:27.770901+00:00,26012682,QIImASYA7XsB1hqhhRW713MsqQ==,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-75,9.5,-1,10,31725,1.0,28,9,44,1587791187.770901,11.200506925582886,8.928167328890419,44.0,332.0,1.0,5.0
2020-04-25 05:06:30.786237+00:00,26012ab2,QLIqASYA7BwB/GxJt/5t/ZygocNNA23xmXaco8pL5Ba2V1mAerXjnerw2dm8xjdE2Q78WKS6iFmZbTqaPfc=,0000024b0b031c97,1,867900000,12.0,125.0,4/5,-103,-1.8,-1,10,7404,1.0,84,9,100,1587791190.786237,3.015336036682129,14.592071817114824,100.0,432.0,1.0,6.0
2020-04-25 05:06:49.915518+00:00,26012682,QIImASYA7nsBWNsAOIU/4Li16A==,0000024b0b031c97,1,867700000,7.0,125.0,4/5,-77,9.5,-1,10,31726,1.0,28,9,44,1587791209.915518,19.129281044006348,5.227587998208241,44.0,332.0,1.0,5.0
2020-04-25 05:07:16.702803+00:00,26012058,QFggASYA6RwB4wW+UN3M3+3sw3zTf5L6WED8v3oVYUxX3LtZf4cgWZ6EPTujVHVvpxNCuko1wK1DRvIBVhA=,0000024b0b031c97,1,867700000,12.0,125.0,4/5,-106,-14.8,-1,10,7401,1.0,84,9,100,1587791236.702803,26.78728485107422,1.6425703554735418,100.0,288.0,1.0,4.0
2020-04-25 05:07:20.864330+00:00,04a04485,QIVEoASA6QIBL36rF9+KVpL144Oq1cEA1CPGINH4nGAzYflj,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-98,-8.0,-1,10,745,1.0,48,9,64,1587791240.86433,4.161527156829834,24.029640137246624,64.0,352.0,1.0,5.0
2020-04-25 05:07:25.044890+00:00,27008243,QEOCACeA8gIBZK2+2gd3zQTZmUtrDFqhJ3feDih6Q8XQclLP,0000024b0b031c97,1,867100000,11.0,125.0,4/5,-95,9.0,-1,10,754,1.0,48,9,64,1587791245.0448902,4.180560111999512,15.30895341423271,64.0,416.0,1.0,6.0
2020-04-25 05:07:34.204821+00:00,26012682,QIImASYA8HsBPoLdJwJNPExc/Q==,0000024b0b031c97,1,867300000,7.0,125.0,4/5,-75,8.8,-1,10,31728,1.0,28,9,44,1587791254.204821,9.159930944442747,6.986952236668143,44.0,316.0,1.0,5.0
2020-04-25 05:07:56.349444+00:00,26012682,QIImASYA8XsBjQ5qq8Mr3AM7fg==,0000024b0b031c97,1,867100000,7.0,125.0,4/5,-79,10.2,-1,10,31729,1.0,28,9,44,1587791276.3494442,22.144623041152958,1.9869383153748708,44.0,316.0,1.0,5.0
2020-04-25 05:08:18.494172+00:00,26012682,QIImASYA8nsB5cVVwZau57iYFg==,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-77,8.2,-1,10,31730,1.0,28,9,44,1587791298.494172,22.14472770690918,1.9869289242275012,44.0,260.0,1.0,5.0
2020-04-25 05:08:40.638951+00:00,26012682,QIImASYA83sBLH9cMy9KFPdltQ==,0000024b0b031c97,1,867900000,7.0,125.0,4/5,-76,9.5,-1,10,31731,1.0,28,9,44,1587791320.6389508,22.144778966903687,1.98692432495081,44.0,132.0,1.0,3.0
2020-04-25 05:09:02.783382+00:00,26012682,QIImASYA9HsBnheldd8tCcfKwQ==,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-77,9.2,-1,10,31732,1.0,28,9,44,1587791342.783382,22.144431114196777,1.9869555362743836,44.0,132.0,1.0,3.0
2020-04-25 05:09:24.927951+00:00,26012682,QIImASYA9XsB18GRITL+ggix8g==,0000024b0b031c97,1,867900000,7.0,125.0,4/5,-77,9.5,-1,10,31733,1.0,28,9,44,1587791364.927951,22.14456915855408,1.986943150032049,44.0,132.0,1.0,3.0
2020-04-25 05:09:47.072501+00:00,26012682,QIImASYA9nsBs3O/suumkafsng==,0000024b0b031c97,1,867700000,7.0,125.0,4/5,-76,9.2,-1,10,31734,1.0,28,9,44,1587791387.072501,22.14454984664917,1.9869448828131369,44.0,132.0,1.0,3.0
2020-04-25 05:10:09.216949+00:00,26012682,QIImASYA93sBP0kVzOKl7O0BfQ==,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-75,9.0,-1,10,31735,1.0,28,9,44,1587791409.216949,22.144448041915894,1.986954017400436,44.0,132.0,1.0,3.0
2020-04-25 05:10:31.361581+00:00,26012682,QIImASYA+HsBrL9ZTc+LjHae9w==,0000024b0b031c97,1,867100000,7.0,125.0,4/5,-79,8.5,-1,10,31736,1.0,28,9,44,1587791431.361581,22.14463210105896,1.9869375024702225,44.0,132.0,1.0,3.0
2020-04-25 05:10:32.431727+00:00,27008243,QEOCACeA8wIBONWoRaV8EoXyiz3KELfhAmIYU1iSopP5IiDa,0000024b0b031c97,1,867300000,11.0,125.0,4/5,-83,6.2,-1,10,755,1.0,48,9,64,1587791432.4317272,1.070146083831787,41.11588190133136,64.0,196.0,1.0,4.0
2020-04-25 05:10:53.506000+00:00,26012682,QIImASYA+XsB/pGXvxgh6XYKTQ==,0000024b0b031c97,1,867700000,7.0,125.0,4/5,-78,10.2,-1,10,31737,1.0,28,9,44,1587791453.5059998,21.07427263259888,3.036878240865176,44.0,196.0,1.0,4.0
2020-04-25 05:11:15.650847+00:00,26012682,QIImASYA+nsB3RaPcI5qnEOYvQ==,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-74,8.8,-1,10,31738,1.0,28,9,44,1587791475.650847,22.14484715461731,1.9869182068762117,44.0,196.0,1.0,4.0
2020-04-25 05:11:37.795551+00:00,26012682,QIImASYA+3sBOyuboQL+hr1FDw==,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-75,9.8,-1,10,31739,1.0,28,9,44,1587791497.795551,22.14470410346985,1.9869310420411372,44.0,132.0,1.0,3.0
2020-04-25 05:11:59.940078+00:00,26012682,QIImASYA/HsBlc4EgwA1I1TFAw==,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-75,7.8,-1,10,31740,1.0,28,9,44,1587791519.940078,22.144526958465576,1.9869469364835248,44.0,132.0,1.0,3.0
2020-04-25 05:12:22.084437+00:00,26012682,QIImASYA/XsBViRq5WWcGlfDIg==,0000024b0b031c97,1,867100000,7.0,125.0,4/5,-78,9.0,-1,10,31741,1.0,28,9,44,1587791542.084437,22.14435887336731,1.9869620182555,44.0,132.0,1.0,3.0
2020-04-25 05:12:44.229030+00:00,26012682,QIImASYA/nsBRUFrGWuh5eMYAQ==,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-76,10.2,-1,10,31742,1.0,28,9,44,1587791564.22903,22.144593000411987,1.9869410108003072,44.0,132.0,1.0,3.0
2020-04-25 05:13:06.373759+00:00,26012682,QIImASYA/3sBA08HNJo1vEdG2Q==,0000024b0b031c97,1,867500000,7.0,125.0,4/5,-78,8.0,-1,10,31743,1.0,28,9,44,1587791586.373759,22.14472913742065,1.9869287958753048,44.0,132.0,1.0,3.0
2020-04-25 05:13:24.070479+00:00,26011498,QJgUASYAIxUBq+00mvXbHE1tfOzK,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-99,0.5,-1,10,5411,1.0,28,9,44,1587791604.0704792,17.696720123291016,2.486336433726536,44.0,132.0,1.0,3.0
2020-04-25 05:13:28.518472+00:00,26012682,QIImASYAAHwBWyP0ACwTTJmU/Q==,0000024b0b031c97,1,867900000,7.0,125.0,4/5,-78,10.0,-1,10,31744,1.0,28,9,44,1587791608.518472,4.44799280166626,9.892102339625458,44.0,176.0,1.0,4.0
2020-04-25 05:13:30.697176+00:00,27008243,gEOCACeA9AIBrGi0osocXWMnVrV2KIUZpoChlOFljNdUqWiQ,0000024b0b031c97,1,868500000,11.0,125.0,4/5,-95,6.0,-1,100,756,1.0,48,9,64,1587791610.697176,2.178704023361206,20.19549214955724,64.0,240.0,1.0,5.0
2020-04-25 05:13:50.663096+00:00,26012682,QIImASYAAXwBxeNgtlR6LZFtjw==,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-74,9.0,-1,10,31745,1.0,28,9,44,1587791630.663096,19.965919971466064,3.205462112012091,44.0,240.0,1.0,5.0
2020-04-25 05:14:12.807905+00:00,26012682,QIImASYAAnwBqJbPVFGY/u7Gig==,0000024b0b031c97,1,867900000,7.0,125.0,4/5,-76,9.0,-1,10,31746,1.0,28,9,44,1587791652.807905,22.144809007644653,1.9869216295706444,44.0,240.0,1.0,5.0
2020-04-25 05:14:34.952247+00:00,26012682,QIImASYAA3wBEDggvB54vY0Lzg==,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-77,9.5,-1,10,31747,1.0,28,9,44,1587791674.9522471,22.14434218406677,1.9869635157489005,44.0,132.0,1.0,3.0
2020-04-25 05:14:57.096953+00:00,26012682,QIImASYABHwBaPg7ZqWKPCaSKA==,0000024b0b031c97,1,867100000,7.0,125.0,4/5,-78,11.5,-1,10,31748,1.0,28,9,44,1587791697.0969532,22.14470601081848,1.9869308709045144,44.0,132.0,1.0,3.0
2020-04-25 05:15:19.241511+00:00,26012682,QIImASYABXwBjf9pku6q+KsDYw==,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-77,9.8,-1,10,31749,1.0,28,9,44,1587791719.2415109,22.14455771446228,1.9869441768649212,44.0,132.0,1.0,3.0
