time,device_address,physical_payload,gateway,crc_status,frequency,spreading_factor,bandwidth,code_rate,rssi,snr,size,mtype,fcnt,fport,payload_length,header_length,length_total,timestamps,time_diff,rate,rolling_rate_byte_sec,rolling_rate_byte_min,rolling_rate_packet_sec,rolling_rate_packet_min
2020-04-26 22:25:06.958768+00:00,20000002,QAIAACCA9JYKOxfz36PtSJdMdGyuXPDOoyaKbr8=,0000024b0b031c97,1,868100000,12.0,125.0,4/5,-105,-8.8,-1,10,38644,10.0,40,9,49,1587939906.958768,16.68222713470459,2.697481555468394,49.0,94.0,1.0,2.0
2020-04-26 22:25:19.443065+00:00,20000003,QAMAACCAEpYKh0kjrhg1fVnbLWTNWiCR+h8=,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-104,-9.2,-1,10,38418,10.0,36,9,45,1587939919.4430652,12.484297037124634,3.9249306432143034,45.0,139.0,1.0,3.0
2020-04-26 22:25:24.762417+00:00,2000000d,QA0AACCAFpYKtj5+q+zolHcotsZsEQsYsBg=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-105,-3.8,-1,10,38422,10.0,36,9,45,1587939924.7624168,5.319351673126221,8.45967756321574,45.0,184.0,1.0,4.0
2020-04-26 22:25:33.389894+00:00,20000033,QDMAACCA3JcKmatjL2un5FFIJIw6Jx+mheNff70=,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-108,-8.0,-1,10,38876,10.0,40,9,49,1587939933.3898938,8.627476930618286,5.215893402194827,49.0,233.0,1.0,5.0
2020-04-26 22:25:52.478928+00:00,20000034,QDQAACCA3JcKenf6QgVtyCARVtKVMWqUz6H/5RA=,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-102,-3.5,-1,10,38876,10.0,40,9,49,1587939952.478928,19.08903408050537,2.5669187761596133,49.0,237.0,1.0,5.0
2020-04-26 22:26:26.069652+00:00,2000000b,QAsAACCAFpYKiXNvD/hg4/BfhnsA21KblIg=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-92,-6.0,-1,10,38422,10.0,36,9,45,1587939986.069652,33.59072422981262,1.458736038698185,45.0,143.0,1.0,3.0
2020-04-26 22:26:43.992415+00:00,2000002c,QCwAACCA3ZcK1mnSZFXwwNT0Xh9XB3g1/fo=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-104,-4.5,-1,10,38877,10.0,36,9,45,1587940003.992415,17.922762870788574,2.510773608088253,45.0,139.0,1.0,3.0
2020-04-26 22:27:34.778606+00:00,20000000,QAAAACCAFJYK8W2MJ4BjNdKSnc4st6ZrDe3MtC8=,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-106,-6.2,-1,10,38420,10.0,40,9,49,1587940054.7786062,50.78619122505188,0.8860676281193999,49.0,94.0,1.0,2.0
2020-04-26 22:27:47.795290+00:00,20000012,QBIAACCAFpYKHpGOKMCroIf41x9AYA6CFfA=,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-108,-2.0,-1,10,38422,10.0,36,9,45,1587940067.79529,13.01668381690979,3.7643996496515335,45.0,94.0,1.0,2.0
2020-04-26 22:28:05.864628+00:00,2000002e,QC4AACCA3ZcKpoBW3KBvP2H9aNxurnT3H/Q=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-112,-8.5,-1,10,38877,10.0,36,9,45,1587940085.864628,18.06933808326721,2.4904066652929275,45.0,139.0,1.0,3.0
2020-04-26 22:29:25.849616+00:00,20000009,QAkAACCAFZYKqmliE21KBpt3arW2y4nXHjk=,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-106,-6.5,-1,10,38421,10.0,36,9,45,1587940165.8496158,79.98498773574829,0.5626055747944787,45.0,45.0,1.0,1.0
2020-04-26 22:29:50.417593+00:00,26012e76,QHYuASaAc9kKcOFMZHpZSo+jwbNISKHL5Q==,0000024b0b031c97,1,868300000,12.0,125.0,4/5,-99,-8.5,-1,10,55667,10.0,36,9,45,1587940190.417593,24.5679771900177,1.8316526286211348,45.0,90.0,1.0,2.0
2020-04-26 22:29:59.010895+00:00,2000000a,QAoAACCAFpYKLzZfRsHJ9vd6c7ZAf9/ka/c=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-105,0.5,-1,10,38422,10.0,36,9,45,1587940199.010895,8.593302011489868,5.2366366199898176,45.0,135.0,1.0,3.0
2020-04-26 22:30:13.548810+00:00,20000000,QAAAACCA5pYKafDZEDOzqnzGKMVWe5QaMnM=,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-108,-2.2,-1,10,38630,10.0,36,9,45,1587940213.54881,14.537914991378784,3.0953544594727456,45.0,180.0,1.0,4.0
2020-04-26 22:30:24.746454+00:00,2000000d,QA0AACCAF5YKVWo+7Q3M9QPujcSEicYTuOw=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-99,-9.0,-1,10,38423,10.0,36,9,45,1587940224.746454,11.197643995285034,4.018702507326367,45.0,225.0,1.0,5.0
2020-04-26 22:30:47.931447+00:00,20000010,QBAAACCAF5YKgsm7CaYstASqn+T4jjXmgbc=,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-108,-6.8,-1,10,38423,10.0,36,9,45,1587940247.931447,23.184993028640747,1.9409106547675417,45.0,225.0,1.0,5.0
2020-04-26 22:30:59.752539+00:00,2000000c,QAwAACDAGJYK0+97vPyi2B13brU9tnu7k0FfsUc=,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-106,-2.5,-1,10,38424,10.0,40,9,49,1587940259.752539,11.821091890335085,3.806754944252821,49.0,184.0,1.0,4.0
2020-04-26 22:31:39.668908+00:00,20000000,QAAAACCAGJYKnSx+atX5b5LIt77fUUepdDXEvAA=,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-107,-4.8,-1,10,38424,10.0,40,9,49,1587940299.668908,39.91636919975281,1.2275665593428635,49.0,143.0,1.0,3.0
2020-04-26 22:31:51.159025+00:00,20000004,QAQAACCAEpYKttrCdWE77VwkCT4pS3pqFPU=,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-108,-2.8,-1,10,38418,10.0,36,9,45,1587940311.159025,11.490116834640505,4.264534530430046,45.0,143.0,1.0,3.0
2020-04-26 22:31:57.268310+00:00,20000007,QAcAACCA67EKqQvCOSTKb77F/XpE18D9d20=,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-102,-4.2,-1,10,45547,10.0,36,9,45,1587940317.26831,6.109285116195679,7.36583726968402,45.0,188.0,1.0,4.0
2020-04-26 22:32:34.532667+00:00,14000005,QAUAABSAQbMKMQjhl13tzkBbIZXDzncd8FU=,0000024b0b031c97,1,868100000,12.0,125.0,4/5,-107,-12.8,-1,10,45889,10.0,36,9,45,1587940354.532667,37.26435685157776,1.2075882640141344,45.0,184.0,1.0,4.0
2020-04-26 22:32:47.780143+00:00,20000012,QBIAACCAF5YKJHQeIBI+xYkemQuWnqNBVkw=,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-108,0.2,-1,10,38423,10.0,36,9,45,1587940367.780143,13.24747610092163,3.396873461569735,45.0,180.0,1.0,4.0
2020-04-26 22:33:12.760151+00:00,20000018,QBgAACCAF5YK6w7H514CTA7RhAi06wQYviE=,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-107,-0.2,-1,10,38423,10.0,36,9,45,1587940392.7601511,24.980008125305176,1.801440566963396,45.0,135.0,1.0,3.0
2020-04-26 22:33:21.898316+00:00,20000019,QBkAACCAF5YK6ohh5Wjy09pvHFbLLM7KaGQ=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-108,-4.2,-1,10,38423,10.0,36,9,45,1587940401.898316,9.13816499710083,4.92440222016966,45.0,180.0,1.0,4.0
2020-04-26 22:33:27.117456+00:00,20000002,QAIAACCA6JYK9eqXGLGpwt6es6CxMGuMFhwCAlk=,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-105,-1.0,-1,10,38632,10.0,40,9,49,1587940407.117456,5.219139814376831,8.622110462732072,49.0,229.0,1.0,5.0
2020-04-26 22:33:28.489682+00:00,20000017,QBcAACCAF5YKae6mOP/WPvj/BjDOCQJ7hR0=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-108,-4.2,-1,10,38423,10.0,36,9,45,1587940408.489682,1.372225999832153,35.708403722122696,45.0,274.0,1.0,6.0
2020-04-26 22:34:50.558648+00:00,26012e76,QHYuASaAdNkKIItagCgI3e6m62jGcpt7rw==,0000024b0b031c97,1,867100000,12.0,125.0,4/5,-104,-11.8,-1,10,55668,10.0,36,9,45,1587940490.558648,82.06896615028381,0.5483193235016082,45.0,45.0,1.0,1.0
2020-04-26 22:35:06.396313+00:00,20000002,QAIAACCA9pYKyyFPQROUTnqMiJPVAz4or0w=,0000024b0b031c97,1,868100000,12.0,125.0,4/5,-101,-9.5,-1,10,38646,10.0,36,9,45,1587940506.3963132,15.83766508102417,2.841327921116134,45.0,90.0,1.0,2.0
2020-04-26 22:35:09.192817+00:00,20000005,QAUAACCA7LEKX9FOBkja+fmVLgs+K9eVBm9r80k=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-113,-7.0,-1,10,45548,10.0,40,9,49,1587940509.192817,2.796503782272339,16.091521236361288,49.0,139.0,1.0,3.0
2020-04-26 22:35:13.535487+00:00,20000000,QAAAACCA55YKMe13i0ze/8+6Ck/B2yGnpA4=,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-102,-9.0,-1,10,38631,10.0,36,9,45,1587940513.535487,4.34266996383667,11.283381055443916,45.0,184.0,1.0,4.0
2020-04-26 22:35:32.842129+00:00,20000033,QDMAACCA3pcKO5fHq3bO9IUk7w0UHwXEjtQ=,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-108,-7.2,-1,10,38878,10.0,36,9,45,1587940532.842129,19.306642055511475,2.3308040761626816,45.0,229.0,1.0,5.0
2020-04-26 22:35:51.935265+00:00,20000034,QDQAACCA3pcKkimi2wlXYbrn98W36I0IumQ=,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-105,0.2,-1,10,38878,10.0,36,9,45,1587940551.935265,19.093136072158813,2.3568679252026072,45.0,229.0,1.0,5.0
2020-04-26 22:35:53.990594+00:00,2000000e,QA4AACCAGJYKf/WtN8KJOEKgZNRlxZxGrwykBJI=,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-107,-4.2,-1,10,38424,10.0,40,9,49,1587940553.990594,2.0553290843963623,21.89430410031697,49.0,278.0,1.0,6.0
2020-04-26 22:36:20.577761+00:00,20000001,QAEAACCAJJYKp3sklR7a770hd3yyIe9TdXIydKY=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-109,-7.0,-1,10,38436,10.0,40,9,49,1587940580.577761,26.587166786193848,1.8429944188504004,49.0,188.0,1.0,4.0
2020-04-26 22:36:57.775997+00:00,20000007,QAcAACCA7LEKrxB/Slj9epoBHJyUgZtHpjSTy78=,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-103,-3.5,-1,10,45548,10.0,40,9,49,1587940617.775997,37.19823598861694,1.317266765418514,49.0,98.0,1.0,2.0
2020-04-26 22:37:01.612514+00:00,20000003,QAMAACCA7bEKb7Yy4Y3ebrlki7/ANEeucDk=,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-103,-2.2,-1,10,45549,10.0,36,9,45,1587940621.612514,3.836517095565796,12.772000952800044,45.0,143.0,1.0,3.0
2020-04-26 22:37:48.284780+00:00,20000012,QBIAACCAGJYKdoqqJyNt1gZAojvjhm98W1Z9ccg=,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-106,-4.2,-1,10,38424,10.0,40,9,49,1587940668.28478,46.67226600646973,0.9641700275225996,49.0,143.0,1.0,3.0
2020-04-26 22:39:10.786137+00:00,2000002b,QCsAACCA35cKP2dJYY7f6vT/fjD6bmskuxk=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-109,-9.8,-1,10,38879,10.0,36,9,45,1587940750.786137,82.50135707855225,0.5939296241314612,45.0,45.0,1.0,1.0
2020-04-26 22:39:55.083480+00:00,2000000c,QAwAACCAwmYKoOmmJWRAV5/bRPDmXE813gw=,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-103,-2.8,-1,10,26306,10.0,36,9,45,1587940795.08348,44.297343015670776,1.0158622828479948,45.0,90.0,1.0,2.0
2020-04-26 22:41:58.175435+00:00,14000006,QAYAABSAQ7MKpZfPBpLB2KlkCn0dURYNYhM=,0000024b0b031c97,1,868100000,12.0,125.0,4/5,-97,-12.0,-1,10,45891,10.0,36,9,45,1587940918.175435,123.09195494651794,0.3655803502312721,45.0,45.0,1.0,1.0
2020-04-26 22:42:43.545259+00:00,20000006,QAYAACCAFZYKkohNH46dyZttSoXZDzV0PGM=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-105,-4.0,-1,10,38421,10.0,36,9,45,1587940963.545259,45.369823932647705,0.9918486804534064,45.0,90.0,1.0,2.0
2020-04-26 22:43:26.565845+00:00,20000002,QAIAACCA6pYKcvH+6E20XxHAmcd512vAq10=,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-106,-3.5,-1,10,38634,10.0,36,9,45,1587941006.565845,43.020586013793945,1.0460108559555972,45.0,90.0,1.0,2.0
2020-04-26 22:43:35.960778+00:00,20000001,QAEAACCAGZYKzCOdntSUXx1KlvUilTCchC8=,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-106,-7.0,-1,10,38425,10.0,36,9,45,1587941015.960778,9.394932985305786,4.789815964667612,45.0,135.0,1.0,3.0
2020-04-26 22:44:26.335985+00:00,20000009,QAkAACCAGJYKPaQv85UcfhR7qyCh/1MyMXtlWUE=,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-108,-5.0,-1,10,38424,10.0,40,9,49,1587941066.335985,50.37520694732666,0.8932965783555572,49.0,94.0,1.0,2.0
2020-04-26 22:44:50.840826+00:00,26012e76,QHYuASaAdtkKzdCeitnKCAZPsngAyNX7LQ==,0000024b0b031c97,1,867900000,12.0,125.0,4/5,-103,-3.8,-1,10,55670,10.0,36,9,45,1587941090.840826,24.504841089248657,1.9996048871134464,45.0,94.0,1.0,2.0
2020-04-26 22:45:06.895373+00:00,20000002,QAIAACCA+JYKzrnJZUohBG/wxVH7n/2RB2wCGTM=,0000024b0b031c97,1,868300000,12.0,125.0,4/5,-105,-11.0,-1,10,38648,10.0,40,9,49,1587941106.895373,16.05454707145691,2.802944225066597,49.0,143.0,1.0,3.0
2020-04-26 22:45:13.508872+00:00,20000000,QAAAACCA6ZYK+TljJmZdHyVBj+twplERYVw=,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-105,-3.5,-1,10,38633,10.0,36,9,45,1587941113.508872,6.61349892616272,7.409088675611345,45.0,188.0,1.0,4.0
2020-04-26 22:45:47.883838+00:00,20000010,QBAAACCAGpYK0Q4tfS2CI9lZv97VhH2fOVQ=,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-106,-5.5,-1,10,38426,10.0,36,9,45,1587941147.883838,34.37496590614319,1.3090922074764295,45.0,184.0,1.0,4.0
2020-04-26 22:46:39.103475+00:00,20000000,QAAAACCAG5YKmdXr0j7QYyFkPp2NPZ5P7yA=,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-107,-7.0,-1,10,38427,10.0,36,9,45,1587941199.1034749,51.21963691711426,0.878569289212668,45.0,90.0,1.0,2.0
2020-04-26 22:46:57.223271+00:00,20000007,QAcAACCA7rEK46Xr6CV+iGkjvjRAmEL05Bk=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-105,-3.0,-1,10,45550,10.0,36,9,45,1587941217.223271,18.11979603767395,2.483471663060545,45.0,90.0,1.0,2.0
2020-04-26 22:48:12.714341+00:00,20000018,QBgAACCAGpYKV/RmnLAC0sDAVp66AvgKTdg=,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-101,-6.5,-1,10,38426,10.0,36,9,45,1587941292.7143412,75.49107027053833,0.5960969931772448,45.0,45.0,1.0,1.0
2020-04-26 22:49:08.261027+00:00,20000001,QAEAACCAGZYKiaJndwlfwUEY/5WcB53zwq4=,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-104,-4.0,-1,10,38425,10.0,36,9,45,1587941348.261027,55.54668593406677,0.8101293397308067,45.0,90.0,1.0,2.0
2020-04-26 22:49:29.077291+00:00,20000100,QAABACCAxTcKn+5DVDuI2BVuwzA=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-107,-7.8,-1,10,14277,10.0,28,9,37,1587941369.077291,20.81626391410828,2.1617712085933505,37.0,82.0,1.0,2.0
2020-04-26 22:49:50.981895+00:00,26012e76,QHYuASaAd9kKxjrDJszUi3CNGUOgIEM7ow==,0000024b0b031c97,1,867900000,12.0,125.0,4/5,-111,-1.0,-1,10,55671,10.0,36,9,45,1587941390.981895,21.904603958129883,1.6891426145263615,45.0,127.0,1.0,3.0
2020-04-26 22:49:55.580763+00:00,2000000c,QAwAACCAxGYKlutfJwIvtmHT8AZDhnEBcYAKqdg=,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-106,-8.8,-1,10,26308,10.0,40,9,49,1587941395.5807629,4.598867893218994,9.785016887819774,49.0,176.0,1.0,4.0
2020-04-26 22:50:13.495581+00:00,20000000,QAAAACCA6pYKdkoH+ISw3BYO1jpTEErCSO0=,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-105,-3.0,-1,10,38634,10.0,36,9,45,1587941413.495581,17.914818048477173,2.735165931767037,45.0,176.0,1.0,4.0
2020-04-26 22:50:51.890602+00:00,20000034,QDQAACCA4ZcKAWAq0nvBP/UTyjqPBcM8YpQ=,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-103,0.0,-1,10,38881,10.0,36,9,45,1587941451.890602,38.39502096176148,1.1720269678929616,45.0,139.0,1.0,3.0
2020-04-26 22:51:24.782199+00:00,20000005,QAUAACCAG5YKeGpl6Q0lfTb0QLHEqbi3Wzg=,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-103,-6.5,-1,10,38427,10.0,36,9,45,1587941484.7821991,32.891597270965576,1.3681305784356932,45.0,90.0,1.0,2.0
2020-04-26 22:51:57.208260+00:00,20000007,QAcAACCA77EKGralu1Tu0gv2nVTWDit22Vg=,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-102,-0.2,-1,10,45551,10.0,36,9,45,1587941517.20826,32.426060914993286,1.3877726350409934,45.0,90.0,1.0,2.0
2020-04-26 22:52:02.095178+00:00,20000003,QAMAACCA8LEK9Q1zAaxMRLdtE3tq1sbJmTeEkaY=,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-100,-6.5,-1,10,45552,10.0,40,9,49,1587941522.095178,4.88691782951355,9.208257959287062,49.0,139.0,1.0,3.0
2020-04-26 22:52:20.277467+00:00,200000f0,QPAAACCAxjcKQbMItNB9ZzQbAno=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-107,-6.5,-1,10,14278,10.0,28,9,37,1587941540.2774668,18.182288885116577,2.694930231809802,37.0,176.0,1.0,4.0
2020-04-26 22:52:34.174102+00:00,20000000,QAAAACCAGZYKbzZk2RF7xXt2pHsQS4CvJgk=,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-108,-7.8,-1,10,38425,10.0,36,9,45,1587941554.174102,13.896635293960571,2.662515005778418,45.0,176.0,1.0,4.0
2020-04-26 22:52:47.719564+00:00,20000012,QBIAACCAG5YKcIhUMlfEAeR3HYcp/2bgtdg=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-105,-5.0,-1,10,38427,10.0,36,9,45,1587941567.719564,13.545461893081663,3.322145848934374,45.0,221.0,1.0,5.0
2020-04-26 22:53:05.787542+00:00,2000002e,QC4AACCA4pcKMhKJDRH0JPpCdHoNkpVwAWk=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-108,-7.5,-1,10,38882,10.0,36,9,45,1587941585.787542,18.067978143692017,2.4905941130834623,45.0,172.0,1.0,4.0
2020-04-26 22:53:21.835991+00:00,20000019,QBkAACCAG5YKEJaJ5OiFoBsPSDQx94Mhwuw=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-109,-2.8,-1,10,38427,10.0,36,9,45,1587941601.8359911,16.04844903945923,2.804009277741167,45.0,180.0,1.0,4.0
2020-04-26 22:53:27.053743+00:00,20000002,QAIAACCA7JYK+TYvllVrKKQNsp0a11J0XMpMPEM=,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-107,-3.8,-1,10,38636,10.0,40,9,49,1587941607.0537431,5.217751979827881,8.624403799562053,49.0,229.0,1.0,5.0
2020-04-26 22:53:51.856965+00:00,20000005,QAUAACCAHJYKOYqS6aY818pxSy1QHddLBSrUxyM=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-108,-7.5,-1,10,38428,10.0,40,9,49,1587941631.856965,24.803221940994263,1.975549794158548,49.0,188.0,1.0,4.0
2020-04-26 22:54:08.244721+00:00,20000001,QAEAACCAGpYK4VkR6bc0nf5IXF8g7QYr2IA=,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-101,-9.2,-1,10,38426,10.0,36,9,45,1587941648.244721,16.387755870819092,2.990037219632494,45.0,188.0,1.0,4.0
2020-04-26 22:55:06.333887+00:00,20000002,QAIAACCA+pYKtVPzQbNL07WVbKJCOLYJrgk=,0000024b0b031c97,1,868100000,12.0,125.0,4/5,-101,-13.5,-1,10,38650,10.0,36,9,45,1587941706.3338869,58.089165925979614,0.7746711332943127,45.0,90.0,1.0,2.0
2020-04-26 22:55:13.482314+00:00,20000000,QAAAACCA65YK6pS96FRAVb55/tkZ6ycLQDA=,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-107,2.2,-1,10,38635,10.0,36,9,45,1587941713.482314,7.14842700958252,6.295091205334708,45.0,90.0,1.0,2.0
2020-04-26 22:55:25.198102+00:00,2000000d,QA0AACCAHJYKJpbmsByzihk93+VlfPIjxvofINQ=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-105,0.0,-1,10,38428,10.0,40,9,49,1587941725.198102,11.71578812599182,3.84097079223942,49.0,139.0,1.0,3.0
2020-04-26 22:56:32.768048+00:00,20000005,QAUAACCAF5YK+rfIi9cf6CuVIp+nE4+xm5E=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-107,-6.8,-1,10,38423,10.0,36,9,45,1587941792.768048,67.56994605064392,0.7251744727348801,45.0,45.0,1.0,1.0
2020-04-26 22:57:01.548712+00:00,20000003,QAMAACDA8bEK3HURPDINXZGr+qQmAOMyCaw=,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-101,-2.2,-1,10,45553,10.0,36,9,45,1587941821.548712,28.78066396713257,1.5635497517148966,45.0,90.0,1.0,2.0
2020-04-26 22:57:34.159316+00:00,20000000,QAAAACCAGpYKaYtRcDX7T8OKxWAzJMKNZvg=,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-107,-4.5,-1,10,38426,10.0,36,9,45,1587941854.159316,32.61060404777527,1.379919241424476,45.0,90.0,1.0,2.0
2020-04-26 22:57:44.029706+00:00,20000006,QAYAACCAGJYKeIofsbwvk+E3wC6Subj8w0+hIYw=,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-103,-8.5,-1,10,38424,10.0,40,9,49,1587941864.029706,9.870389938354492,4.559090398763113,49.0,139.0,1.0,3.0
2020-04-26 22:58:28.947235+00:00,20000017,QBcAACCAHJYKbWGiDXmAMpCIPSJwkfpKkf+6uqU=,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-104,-0.8,-1,10,38428,10.0,40,9,49,1587941908.947235,44.91752910614014,1.0908881448980192,49.0,143.0,1.0,3.0
2020-04-26 22:59:08.228414+00:00,20000001,QAEAACCAG5YKwm5QZBGzRGQMNPTTuMYyckg=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-108,0.2,-1,10,38427,10.0,36,9,45,1587941948.228414,39.28117895126343,1.2474167351441976,45.0,94.0,1.0,2.0
2020-04-26 22:59:42.363892+00:00,14000004,QAQAABSARrMKTDhMEWKT54oT6X8mx9KzbPs=,0000024b0b031c97,1,868100000,12.0,125.0,4/5,-105,-17.0,-1,10,45894,10.0,36,9,45,1587941982.363892,34.135478019714355,1.3182765442455802,45.0,90.0,1.0,2.0
2020-04-26 22:59:51.264121+00:00,26012e76,QHYuASaAedkKm09bBPl6LyUHwJ6PLDxCVg==,0000024b0b031c97,1,867900000,12.0,125.0,4/5,-101,-1.5,-1,10,55673,10.0,36,9,45,1587941991.264121,8.90022897720337,5.056049694368639,45.0,135.0,1.0,3.0
2020-04-26 23:00:13.991743+00:00,20000000,QAAAACCA7JYKv4KCt0diAFDEPG/x9sg3GJLfFq0=,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-105,-5.5,-1,10,38636,10.0,40,9,49,1587942013.991743,22.727622032165527,1.9799695690254453,49.0,139.0,1.0,3.0
2020-04-26 23:00:32.767242+00:00,20000033,QDMAACCA45cKmWNwUlTvB0mlvfFt/0TefbY=,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-105,-6.5,-1,10,38883,10.0,36,9,45,1587942032.767242,18.775498867034912,2.609784184538061,45.0,184.0,1.0,4.0
2020-04-26 23:00:51.860788+00:00,20000034,QDQAACCA45cK7ixn9N287vasSl6b6CkxJDM=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-105,-6.2,-1,10,38883,10.0,36,9,45,1587942051.860788,19.09354591369629,2.3568173352085613,45.0,139.0,1.0,3.0
2020-04-26 23:01:25.960369+00:00,2000000b,QAsAACCAHZYKgNAHtTfl7Zw+EOoFJnM9LnE=,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-103,-5.2,-1,10,38429,10.0,36,9,45,1587942085.9603689,34.09958100318909,1.319664308948297,45.0,135.0,1.0,3.0
2020-04-26 23:02:43.481247+00:00,20000006,QAYAACCAGZYKEAoBU5ur+DBl/QKdTm4C4CE=,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-101,-8.0,-1,10,38425,10.0,36,9,45,1587942163.481247,77.52087807655334,0.58048878078447,45.0,45.0,1.0,1.0
2020-04-26 23:03:12.668540+00:00,20000018,QBgAACCAHZYKelJmjwehViYgs38p66tgxrs=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-104,-8.0,-1,10,38429,10.0,36,9,45,1587942192.66854,29.18729305267334,1.541766820197748,45.0,90.0,1.0,2.0
2020-04-26 23:03:43.734995+00:00,20000001,QAEAACCA/7IKtSgoXPFj+CqCWbYbIUCFI6s=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-107,-2.8,-1,10,45823,10.0,36,9,45,1587942223.734995,31.066454887390137,1.4485077284523211,45.0,90.0,1.0,2.0
2020-04-26 23:03:51.300895+00:00,20000005,QAUAACCAHpYKZk9vbDfcef+Bab/0MZgjhfo=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-108,-5.8,-1,10,38430,10.0,36,9,45,1587942231.300895,7.565900087356567,5.94773912957162,45.0,135.0,1.0,3.0
2020-04-26 23:05:19.324282+00:00,20000003,QAMAACCAGpYKvgIqF6r2/xt0CZgbtU4Dwl4=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-97,-6.8,-1,10,38426,10.0,36,9,45,1587942319.3242822,88.02338719367981,0.5112277706490151,45.0,45.0,1.0,1.0
2020-04-26 23:05:33.270079+00:00,20000033,QDMAACCA5JcKU6hsC6oUNSOGgeIPImOxrnjiZwY=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-108,-5.0,-1,10,38884,10.0,40,9,49,1587942333.270079,13.945796728134155,3.226778711697217,49.0,94.0,1.0,2.0
